age,gender,income,education,region,loyalty_status,purchase_frequency,purchase_amount,product_category,promotion_usage,satisfaction_score,Cluster
26,0,43288,2,3,0,1,16557,3,0,4,1
33,0,43061,3,1,0,0,14311,3,0,5,1
31,1,47008,0,1,0,0,19397,4,0,5,1
28,0,24724,3,0,0,1,8339,1,0,3,0
30,1,30219,1,0,0,0,9582,6,0,3,1
30,1,29358,3,3,0,0,8327,3,1,5,1
37,0,31915,1,3,0,0,10747,2,0,4,1
36,1,48929,3,3,0,1,20496,3,0,4,1
34,1,33822,1,2,1,1,11987,0,1,6,1
37,0,33898,1,2,1,0,12659,2,0,6,1
34,0,47506,1,1,0,1,14110,3,0,5,1
30,0,22221,1,1,0,1,8647,0,1,6,0
25,0,17349,3,3,0,0,5316,1,1,5,0
38,1,43016,1,2,1,1,13889,3,1,5,1
25,0,48003,0,0,0,2,19458,3,0,5,1
32,1,22122,1,0,1,0,7493,3,1,5,0
25,0,39107,1,2,0,0,17793,2,0,6,1
32,1,13821,0,3,0,0,4857,5,1,4,0
23,1,9717,0,3,0,2,4040,5,0,4,0
28,0,45788,1,2,0,1,17968,2,0,6,1
30,0,32063,1,0,0,0,10660,3,0,5,1
25,1,22205,1,0,0,1,8351,6,0,6,0
31,0,42774,1,1,0,1,13403,5,0,4,1
30,1,38430,0,3,1,0,13472,4,0,7,1
30,1,9349,0,2,2,0,3328,4,1,4,0
36,0,7418,0,2,2,2,3497,1,0,5,0
28,1,18316,1,0,0,0,6496,1,0,3,0
35,0,13498,0,0,0,2,4004,2,0,4,0
33,0,40524,2,1,0,0,16377,2,0,4,1
28,0,45693,2,0,1,2,17477,4,0,5,1
31,0,32088,2,0,0,0,12401,3,1,4,1
35,0,6808,1,2,1,0,1803,2,0,6,0
28,0,17807,1,3,0,1,6171,3,1,4,0
30,1,30732,0,2,0,0,10268,0,1,6,1
34,1,44878,2,3,0,0,18315,4,1,6,1
19,0,20149,0,1,2,0,6360,3,0,6,0
33,0,12897,1,0,0,0,4831,3,0,5,0
28,0,17818,0,3,0,2,7401,4,0,6,0
30,0,6625,1,2,1,1,2339,4,1,5,0
26,0,45840,0,3,0,0,16565,3,0,5,1
38,0,47757,1,0,1,2,12706,6,1,5,1
26,1,43567,1,2,0,1,13842,2,1,9,1
31,1,41393,3,1,1,2,12180,3,0,6,1
30,1,17919,3,0,1,1,7930,3,1,5,0
34,0,20460,2,1,2,0,6311,3,1,5,0
31,1,45240,1,0,0,0,19929,3,0,6,1
23,1,29208,2,0,2,1,10498,3,0,5,1
33,0,29395,3,3,2,0,8797,4,0,5,1
31,0,43312,0,2,0,0,15842,2,0,4,1
35,0,41058,1,3,0,1,12554,5,0,7,1
34,0,22001,1,2,1,1,6785,4,0,3,0
22,1,22421,1,0,1,1,7424,5,0,4,0
31,0,36861,1,3,0,1,13557,2,1,5,1
31,1,21985,2,1,2,0,7547,1,0,6,0
29,0,18935,1,1,0,2,5587,4,0,5,0
31,1,10091,0,3,1,0,3791,1,1,6,0
28,0,15044,1,2,0,0,5665,3,0,4,0
27,0,40414,0,3,2,1,14749,1,0,5,1
27,0,15528,1,0,2,0,5230,1,0,5,0
33,1,33522,0,1,1,2,11913,3,0,5,1
42,1,45717,1,0,0,0,14019,5,1,6,1
27,0,38114,2,0,1,2,8457,3,0,4,1
22,0,14225,1,1,0,0,5238,3,0,5,0
32,1,47876,1,1,1,1,18093,2,1,6,1
32,1,9975,2,2,1,0,3557,1,0,4,0
31,0,23062,1,1,1,2,6582,3,0,5,0
35,0,13414,0,3,0,0,4694,1,1,3,0
30,0,26280,1,3,1,1,9905,3,1,5,0
38,1,15997,2,0,0,1,6010,3,1,4,0
31,1,44376,1,0,0,0,15397,3,0,6,1
37,1,31755,2,2,2,1,14847,5,1,5,1
33,1,13664,1,1,0,0,5927,2,0,5,0
28,0,38863,2,2,0,0,10572,2,0,4,1
27,1,38796,0,1,0,0,15531,2,0,4,1
30,0,32726,0,2,0,0,12330,5,1,6,1
34,1,22971,0,2,0,0,5021,4,1,6,0
29,0,9705,0,0,2,0,3016,1,0,4,0
29,1,32280,0,3,0,0,9703,4,0,3,1
28,0,11814,1,1,1,2,4044,4,1,5,0
30,0,15399,1,2,0,1,6175,6,0,4,0
26,1,27180,2,0,0,0,9290,5,0,4,0
20,0,11887,0,2,1,0,4166,5,0,6,0
34,0,16510,2,2,1,1,4182,1,0,5,0
19,1,33031,3,3,0,1,10949,4,1,5,1
29,1,40060,2,0,0,0,11104,3,0,6,1
31,0,47608,2,0,0,0,11728,4,0,5,1
25,1,43233,1,0,0,0,14733,6,0,4,1
22,0,17364,2,1,0,0,6997,0,1,5,0
31,0,42804,1,3,0,0,11751,2,0,5,1
39,1,22189,0,0,2,1,8385,5,0,5,0
25,1,13374,1,0,1,2,5381,1,0,6,0
28,1,49165,2,0,0,2,18200,2,1,5,1
35,1,18276,1,1,0,1,5538,5,0,7,0
36,0,10359,2,2,0,0,3630,6,0,3,0
28,1,33995,2,0,1,2,13318,3,1,3,1
22,0,25008,0,3,0,2,8752,2,0,5,0
32,1,23936,0,0,2,1,7598,3,0,5,0
29,0,12457,1,3,1,0,3333,4,1,4,0
37,1,18680,1,2,0,0,7086,2,1,3,0
31,1,6758,1,3,0,2,2731,1,0,6,0
29,1,48683,1,0,0,0,17647,5,1,5,1
27,1,38242,0,0,2,2,13658,4,1,6,1
33,0,42693,2,3,0,1,14240,2,0,4,1
30,1,23783,1,0,1,0,6567,1,0,4,0
26,1,32284,0,0,0,1,11713,2,0,5,1
32,1,40394,1,0,1,2,14870,3,0,4,1
34,1,26404,1,0,0,1,8764,1,0,5,0
30,0,6955,1,0,0,0,2349,2,1,5,0
28,1,30942,2,1,1,0,13373,4,0,4,1
28,1,18345,3,2,0,2,6208,4,1,5,0
31,1,43631,2,2,0,0,12534,2,1,6,1
32,0,11317,2,2,0,1,3943,6,1,5,0
30,1,39294,0,1,1,0,14642,6,1,5,1
29,0,19687,1,0,0,0,6551,4,1,5,0
36,0,48357,0,0,1,1,17318,3,0,5,1
33,1,49483,0,3,0,1,16189,1,0,6,1
27,0,23619,2,0,0,0,9920,2,0,5,0
31,0,34023,1,3,2,1,11821,3,1,6,1
28,1,9902,3,1,0,0,3685,6,0,5,0
31,1,45236,2,1,0,1,15324,3,0,5,1
35,0,12078,1,2,0,0,4617,3,0,5,0
28,1,25120,3,0,1,0,9734,4,1,6,0
30,0,37065,2,0,1,1,13664,1,1,8,1
30,1,20875,1,1,0,0,5798,4,0,7,0
32,1,41485,0,1,1,0,12632,3,0,4,1
31,1,7012,1,3,1,1,2885,2,1,3,0
27,0,44301,1,1,0,2,13106,3,0,4,1
31,1,13640,1,3,0,0,3623,3,0,6,0
23,1,32212,1,3,1,0,11977,1,0,3,1
27,1,14239,1,2,0,1,6211,2,0,7,0
33,1,24510,2,3,0,0,9150,4,1,4,0
22,1,27116,2,3,0,1,9852,0,0,5,0
38,1,5641,3,0,1,1,1795,4,0,6,0
35,1,15326,1,2,0,1,5056,2,0,6,0
31,1,11591,0,0,0,0,4895,4,0,6,0
33,1,22864,1,0,1,1,7135,3,1,6,0
26,0,6231,1,3,2,1,2239,3,0,6,0
31,1,16602,1,1,0,1,4799,2,0,4,0
32,1,24837,0,0,0,0,6947,3,0,5,0
32,1,46548,0,3,0,1,12176,3,0,6,1
43,0,32824,3,3,0,1,10443,4,0,5,1
41,0,17460,0,3,0,1,7310,5,0,5,0
31,1,41394,3,1,0,0,13849,4,0,6,1
31,1,48854,0,0,1,0,14686,2,1,5,1
28,0,44635,3,1,0,1,9348,3,0,6,1
31,1,15725,1,2,2,2,5822,2,0,4,0
23,1,40586,0,3,1,1,11747,3,1,4,1
32,1,42738,1,3,0,0,16071,4,0,5,1
36,1,26737,3,3,0,1,7111,4,0,6,0
31,1,16850,1,2,1,0,5771,2,0,5,0
32,0,33300,1,0,0,1,7506,5,0,5,1
22,0,25693,0,0,1,0,9545,3,1,4,0
22,1,8629,1,1,1,0,2941,0,0,7,0
25,0,47685,0,1,0,2,19610,3,0,5,1
25,1,38041,1,1,1,1,10066,6,0,4,1
31,1,5274,1,2,2,0,1620,3,1,5,0
27,1,40903,2,3,1,0,12626,1,0,5,1
29,1,40713,0,1,1,0,15095,3,0,5,1
29,0,49715,1,0,0,0,15793,4,0,7,1
32,0,33404,0,0,0,2,13653,5,0,6,1
28,1,37333,3,1,0,1,13551,2,0,4,1
22,0,34751,0,3,1,1,14659,4,0,6,1
35,1,9649,1,1,0,1,3844,6,0,5,0
36,0,44259,1,2,0,1,16450,5,0,5,1
31,1,26068,1,0,0,0,11217,3,0,4,0
36,0,17021,1,3,2,2,6764,5,1,5,0
31,0,11741,1,3,1,1,4262,5,1,4,0
27,1,30818,0,0,0,0,9960,3,1,6,1
37,1,15073,2,2,0,2,4258,3,0,5,0
31,0,28842,2,3,0,1,11191,5,1,5,1
21,1,17602,0,0,1,0,4812,3,0,3,0
26,0,29077,1,3,1,0,9422,3,0,5,1
34,0,18210,0,3,0,0,5836,3,0,5,0
32,0,14133,0,3,0,1,6037,1,0,5,0
36,0,39994,2,3,0,0,13011,3,1,6,1
21,1,40537,1,0,1,0,16503,5,0,6,1
32,1,22762,0,1,0,0,9061,3,0,4,0
37,0,32922,0,0,2,0,10955,2,0,4,1
32,1,47209,1,0,0,1,20257,5,0,6,1
32,0,12761,0,0,0,0,4687,3,0,6,0
24,1,49039,0,3,1,0,17869,2,0,4,1
23,0,13557,1,3,0,0,5487,3,0,4,0
30,0,43741,1,0,0,0,14495,1,1,4,1
40,0,19210,1,3,1,2,4724,5,0,7,0
32,1,36598,0,2,2,2,11952,6,1,5,1
27,1,30739,1,0,0,1,9880,0,0,4,1
28,0,45735,3,2,0,1,15361,1,0,7,1
27,0,26028,1,0,0,0,9411,3,0,4,0
36,0,44070,2,0,1,1,19056,2,1,6,1
26,1,22021,0,1,0,2,5706,3,0,5,0
35,0,25460,1,0,0,0,8393,3,0,4,0
31,1,49017,0,1,0,0,16853,3,1,5,1
33,0,6016,3,2,2,1,2514,2,0,4,0
35,0,23469,2,0,1,2,8898,1,0,6,0
30,1,20000,0,3,0,0,7971,3,0,4,0
35,0,10649,1,3,0,0,3296,6,0,3,0
26,0,15870,2,0,1,0,5689,6,0,5,0
31,1,17289,2,3,0,0,6149,3,0,5,0
30,0,47786,1,3,0,0,19182,1,0,4,1
33,0,16778,3,1,0,2,4981,3,0,4,0
34,1,37204,0,1,1,1,14332,3,1,6,1
21,1,7356,1,0,0,0,2709,1,1,5,0
29,0,47357,1,2,0,0,17980,3,1,5,1
35,0,39779,3,2,0,1,10998,0,0,3,1
29,1,34783,0,0,0,2,11676,3,0,5,1
39,0,18642,1,1,0,1,5664,6,1,3,0
30,1,25137,2,3,2,0,8288,4,0,5,0
32,1,32137,1,3,0,1,12308,2,1,6,1
32,0,22027,0,2,0,1,7891,1,1,6,0
25,0,31387,2,2,0,0,8798,3,0,4,1
31,0,24655,2,1,2,1,7770,3,0,4,0
29,0,26602,3,1,0,2,11608,3,0,8,0
23,0,5241,1,1,0,0,1471,2,1,5,0
31,1,33316,0,3,0,2,9675,4,1,4,1
28,1,22963,1,2,0,0,8782,4,0,3,0
36,0,25863,0,3,0,1,8517,1,0,6,0
33,1,25723,2,1,1,0,8814,3,0,5,0
24,0,43890,1,2,1,0,13421,3,0,6,1
28,0,22798,2,0,0,1,8265,3,1,3,0
27,0,6093,3,0,1,0,2073,2,0,4,0
33,1,32254,2,1,0,1,12111,2,0,6,1
36,0,9255,0,3,0,0,3510,2,0,4,0
21,1,7790,1,2,1,1,3164,3,0,4,0
32,1,8170,1,3,2,2,2589,1,0,5,0
33,1,33641,1,2,0,1,7043,1,0,4,1
32,0,10078,1,1,0,1,3960,3,0,6,0
40,0,23909,1,2,0,0,7802,6,1,7,0
33,0,18224,1,1,0,2,7307,4,0,5,0
23,1,21541,2,0,0,0,5888,3,0,5,0
31,0,22929,1,3,1,1,6584,1,0,4,0
33,0,46651,3,2,0,0,14789,3,0,4,1
31,0,25144,1,3,0,0,8098,3,0,3,0
35,1,15368,1,3,2,1,5578,4,1,5,0
27,1,39667,2,3,0,1,12688,2,0,7,1
28,1,42450,1,2,0,2,13883,3,0,4,1
30,0,40783,0,0,1,0,12261,3,1,5,1
31,0,25711,1,3,1,2,9141,4,0,6,0
33,1,5943,3,3,0,0,1724,5,0,7,0
37,0,41977,0,3,0,0,15396,3,0,5,1
29,1,16199,2,3,0,1,5077,2,0,4,0
26,0,38137,1,3,0,1,11740,4,0,6,1
27,0,6893,1,3,1,0,2416,3,1,5,0
36,0,33823,0,3,0,1,11863,3,0,3,1
28,0,36628,1,0,1,0,14853,1,0,6,1
25,1,18865,1,1,1,0,8479,3,1,5,0
30,1,40333,1,2,1,0,14158,3,0,7,1
30,1,15511,2,1,0,0,6054,3,1,5,0
30,1,40962,0,1,1,0,13963,3,1,6,1
31,0,32948,1,2,2,1,14083,6,0,6,1
33,1,6429,0,3,2,2,2123,1,0,5,0
30,1,29514,1,1,2,2,11604,0,1,5,1
35,1,41691,1,3,0,1,12608,3,0,5,1
25,0,42655,1,2,0,0,15712,0,0,7,1
30,1,41038,2,1,2,1,14351,4,0,6,1
32,0,47812,3,3,0,2,15391,2,0,3,1
35,1,44347,1,2,0,1,15593,4,0,4,1
31,1,40197,3,2,0,2,13636,3,0,5,1
28,0,45177,0,1,0,1,15014,3,0,5,1
35,1,22137,1,1,1,2,8616,2,1,7,0
29,0,19361,0,0,0,2,6475,3,0,4,0
31,0,5876,1,3,0,0,1907,3,0,4,0
37,1,16285,3,0,0,1,6858,2,0,5,0
29,1,40548,0,1,0,0,13374,4,0,4,1
36,0,34542,0,3,2,0,11580,0,0,4,1
28,0,44377,1,3,0,0,16211,3,1,8,1
26,1,26479,1,3,0,1,8986,2,0,4,0
30,1,47552,2,1,2,0,14006,1,0,5,1
29,0,29258,0,3,1,1,9196,3,0,4,1
27,1,45017,0,3,0,2,17786,3,1,5,1
30,0,11545,1,1,0,0,3955,3,0,5,0
28,1,38162,1,3,0,2,13635,2,0,8,1
27,0,45696,0,3,0,0,18248,3,0,6,1
32,0,32859,0,3,0,2,10679,3,0,5,1
36,0,13060,0,3,1,0,4319,4,1,5,0
36,0,44079,1,3,0,0,13612,3,0,4,1
27,0,27287,0,0,0,2,10476,0,0,4,1
37,0,19524,1,2,0,2,6488,2,0,5,0
31,1,40076,2,0,0,2,14696,3,0,3,1
24,1,30514,1,3,1,2,8893,6,0,4,1
33,0,37933,0,3,0,0,16923,3,1,4,1
34,1,46418,0,3,0,1,14320,6,1,7,1
24,1,47753,1,2,0,2,16349,1,0,5,1
32,0,18404,0,2,0,0,6226,0,1,5,0
35,1,8089,2,3,1,0,2860,5,0,6,0
44,0,20565,1,0,0,0,8705,2,1,6,0
28,0,8308,3,0,2,1,2754,1,0,4,0
30,1,19168,1,2,0,0,6189,0,0,5,0
25,1,45745,0,3,0,0,16537,2,0,5,1
30,1,30124,1,3,1,0,11205,0,1,6,1
27,0,5230,0,2,0,0,2047,1,0,4,0
33,1,48205,1,3,1,2,18517,2,0,5,1
32,0,40607,1,3,0,2,14307,5,0,5,1
24,1,20639,2,0,1,1,7707,2,0,5,0
29,1,27128,0,3,0,0,11936,3,0,5,1
37,0,7382,2,2,0,1,2636,2,0,3,0
33,0,23822,2,2,0,2,8533,1,1,5,0
32,1,17631,1,1,1,0,5912,1,1,6,0
35,1,22593,0,2,0,1,10801,4,0,4,0
31,1,45442,0,3,0,1,16187,1,1,5,1
35,0,14220,3,0,0,2,5807,4,1,5,0
25,0,34902,2,3,0,0,13291,3,0,5,1
29,1,40578,2,0,1,2,14087,2,1,4,1
35,1,15284,2,1,0,0,5490,5,0,5,0
28,0,46629,1,1,1,1,14430,2,0,3,1
29,1,25281,1,0,0,0,7831,3,0,5,0
32,1,19585,1,3,0,2,7688,6,1,5,0
29,1,38956,0,2,1,1,15338,1,0,5,1
26,1,48214,2,3,0,0,21698,0,0,7,1
36,0,36492,1,2,1,1,12624,6,1,6,1
31,0,24623,1,0,0,2,10071,1,0,6,0
27,0,9733,1,2,0,2,4129,5,0,4,0
38,1,34157,0,3,0,0,10597,6,0,7,1
31,1,45589,0,3,0,0,15601,3,0,5,1
32,1,32602,2,3,1,1,10418,3,0,5,1
32,0,38567,0,0,0,0,13690,3,0,7,1
27,1,24896,1,0,1,2,8144,4,0,4,0
28,0,28962,1,1,0,0,10742,4,1,4,1
33,1,30974,0,2,0,0,13843,3,0,1,1
32,0,7244,1,2,1,1,2975,3,0,5,0
30,0,20695,1,3,0,0,7771,2,0,5,0
24,0,16729,0,2,1,1,5493,2,0,7,0
36,0,39968,1,2,0,1,11449,0,0,4,1
26,1,9947,1,2,0,0,3761,3,0,5,0
33,0,41318,3,0,0,1,13055,2,0,5,1
26,1,12669,3,1,0,2,4379,1,0,5,0
42,0,28743,2,0,1,0,9306,2,1,4,1
34,0,33169,0,0,0,2,14717,3,1,5,1
31,0,20461,3,2,0,2,6994,0,1,4,0
36,1,49362,0,3,1,0,18822,0,0,4,1
27,1,22604,1,2,2,0,8174,2,0,3,0
27,1,32144,2,0,2,1,12226,1,0,7,1
31,1,31041,1,2,0,0,10441,5,0,4,1
23,1,10355,1,0,0,2,4302,3,1,5,0
29,0,42559,0,0,2,2,14441,2,0,5,1
26,0,12762,1,3,0,2,3946,1,0,5,0
31,0,29787,2,3,0,1,9184,1,0,3,1
25,0,18591,0,3,0,1,5461,3,1,6,0
37,0,13585,2,0,1,1,3416,1,1,5,0
32,0,18463,3,2,0,2,6103,3,0,5,0
31,0,8319,0,2,1,1,3448,4,0,5,0
36,0,34694,1,2,0,1,12059,2,0,4,1
23,0,12811,3,2,1,2,4634,3,0,4,0
27,0,49602,1,3,0,1,14757,5,0,5,1
38,0,18403,3,3,0,2,6981,1,0,6,0
23,1,47678,1,3,1,0,14965,0,0,3,1
30,0,41188,1,2,1,1,15021,3,0,5,1
35,1,9738,1,1,1,1,4222,6,1,4,0
27,1,17171,0,1,1,1,5366,3,0,7,0
22,1,22402,1,0,2,1,7324,2,1,4,0
36,1,23922,1,2,0,2,6970,6,0,4,0
34,1,8761,0,3,1,0,2904,1,0,7,0
27,1,24499,1,3,0,1,9368,2,0,7,0
21,1,29872,0,0,0,0,10454,3,1,5,1
27,1,7831,2,1,0,2,2678,2,0,5,0
34,0,6779,3,1,0,2,2152,1,0,5,0
28,1,16043,1,0,0,2,6698,2,0,5,0
26,1,25965,1,1,0,2,9009,5,1,4,0
36,1,33078,1,1,0,0,11015,3,0,6,1
32,0,20748,2,0,0,1,8415,5,1,3,0
32,1,20539,0,1,0,1,5802,2,0,5,0
38,1,30491,1,1,0,0,10053,1,0,5,1
27,0,19089,3,1,0,2,6685,5,1,3,0
32,0,41221,0,0,1,1,13809,5,0,3,1
25,0,15066,1,0,1,2,5083,5,0,5,0
25,0,46957,1,3,0,2,15810,1,1,5,1
29,0,38663,1,3,0,1,14741,2,0,4,1
39,1,39955,3,1,2,0,14684,3,0,5,1
37,1,44992,3,3,1,1,14522,4,1,5,1
42,1,22364,0,3,2,1,7600,1,1,5,0
37,1,40603,3,1,1,2,13521,5,0,8,1
34,1,17647,1,3,1,0,5547,5,1,6,0
32,1,29402,0,3,0,0,10437,3,1,3,1
33,0,19184,1,3,0,2,6501,2,0,5,0
30,1,21704,2,0,1,1,7517,1,0,6,0
32,1,45980,1,0,0,1,17314,1,0,4,1
24,1,45291,2,3,0,0,12842,2,0,5,1
30,1,8440,1,2,0,2,3166,2,0,4,0
32,0,26872,2,0,0,0,9937,2,0,4,0
33,1,21031,1,2,0,0,7422,3,1,3,0
32,1,23622,2,3,0,0,7375,1,0,6,0
31,1,46236,0,1,0,2,18517,4,1,5,1
26,0,6278,3,2,2,2,2510,3,1,3,0
30,0,8529,0,1,2,2,3549,3,0,5,0
32,0,6815,3,3,0,0,1708,3,0,6,0
24,0,49440,1,0,0,0,17429,1,0,6,1
36,1,28957,2,3,0,2,11682,3,0,5,1
36,1,25971,0,3,0,1,12602,1,0,4,0
35,0,7846,0,3,1,0,2570,3,0,6,0
28,1,46308,1,2,1,1,17412,4,0,4,1
31,0,47375,1,3,1,2,21090,6,0,4,1
32,0,25725,1,0,0,1,11250,2,0,6,0
27,0,49555,0,3,0,1,16643,2,0,5,1
33,0,14280,0,2,0,0,5150,3,1,5,0
22,0,46637,2,2,2,0,10599,4,1,5,1
23,0,14288,1,2,1,0,4457,3,1,4,0
28,0,48130,0,3,0,0,18627,4,1,6,1
36,0,18637,1,1,0,1,8002,6,0,6,0
32,0,31516,2,3,0,0,10740,1,0,3,1
37,1,21120,0,1,2,0,6518,2,0,6,0
29,0,25357,0,0,1,0,8357,3,0,5,0
30,0,6202,2,1,0,0,2268,0,0,5,0
25,1,28705,3,2,1,0,9631,3,0,4,1
26,0,26598,2,2,0,0,9775,3,0,5,0
34,1,25954,1,2,1,2,7101,3,0,6,0
33,1,29946,1,0,0,0,11551,1,0,6,1
28,1,7278,0,1,0,0,2978,4,1,5,0
24,1,22338,0,2,0,2,7199,4,1,5,0
29,0,6389,1,0,1,0,1930,4,0,5,0
30,0,8619,1,1,0,0,3209,1,0,5,0
35,0,41462,1,2,0,0,13406,0,1,6,1
31,1,12632,1,3,0,0,5131,1,0,5,0
32,1,41059,0,3,0,1,15653,3,1,4,1
38,0,44469,0,0,0,0,17789,3,0,6,1
30,1,20963,0,0,0,2,5284,3,1,5,0
26,0,25791,1,1,1,1,8042,2,0,5,0
25,1,38047,3,3,0,0,15573,4,1,6,1
28,0,25001,2,1,0,0,9400,4,0,5,0
32,1,23919,3,1,1,1,8297,6,0,6,0
29,1,26317,1,2,1,0,9733,3,0,4,0
29,1,42739,0,1,0,2,11589,3,0,5,1
32,1,5937,2,3,1,0,1894,5,0,5,0
31,0,30471,2,0,0,1,10101,1,1,4,1
28,1,14143,2,3,0,0,3579,1,0,5,0
26,0,40873,0,2,1,0,13234,3,1,4,1
26,1,22091,2,3,0,2,8047,0,1,3,0
29,0,35340,0,2,0,2,10284,3,0,5,1
29,1,33519,2,0,2,1,11803,1,1,5,1
24,1,14728,0,0,0,2,5188,3,0,6,0
30,0,39993,1,3,0,0,11181,1,0,4,1
25,0,36739,1,0,0,0,13924,5,0,5,1
27,0,41997,0,1,1,2,14355,5,0,5,1
37,0,42813,1,0,0,2,13194,0,0,6,1
34,1,20462,1,3,0,2,6677,4,1,4,0
24,1,41063,1,0,0,2,18658,3,0,4,1
27,1,10852,1,1,0,1,3587,4,1,7,0
23,1,26017,2,0,0,1,8402,3,1,4,0
36,1,12668,1,2,0,1,3763,3,1,6,0
33,0,30201,2,0,0,0,10682,2,0,5,1
31,1,39864,0,0,0,2,15959,2,0,5,1
35,0,23466,1,3,1,0,8572,4,0,5,0
25,0,27375,0,3,0,0,8425,2,0,4,0
35,1,28605,2,0,0,0,10657,3,0,4,1
27,1,24979,0,1,0,0,8318,4,0,7,0
30,1,36724,1,0,0,0,6877,2,0,6,1
35,1,40976,2,0,0,0,15183,1,0,6,1
32,1,8688,1,1,0,1,3509,2,0,4,0
26,1,36113,2,0,1,1,14724,3,0,5,1
23,1,38720,0,2,0,0,16919,3,1,6,1
27,0,9619,0,2,0,1,3481,4,0,4,0
26,0,21454,0,2,1,2,6816,4,0,4,0
28,1,7092,0,2,1,2,2406,3,0,5,0
36,0,46148,1,0,0,2,17064,2,0,7,1
34,1,44020,2,1,0,0,16214,2,0,6,1
27,1,38934,0,0,0,2,14691,4,1,5,1
28,1,42478,1,1,0,2,16448,5,1,5,1
31,0,38338,0,2,0,2,13650,0,0,6,1
33,0,25037,2,3,0,0,7530,3,0,4,0
27,1,38097,2,0,0,0,12406,3,0,6,1
27,1,15190,0,2,0,1,6429,2,0,5,0
36,0,31436,2,1,1,2,12866,2,0,3,1
38,0,19300,0,2,0,0,8757,2,0,5,0
43,0,30023,0,0,0,0,10341,6,0,7,1
29,0,27044,0,3,0,2,12105,2,0,5,1
23,1,36266,2,3,1,0,13036,3,0,5,1
38,0,36691,0,1,1,0,12433,4,0,4,1
34,1,12758,2,3,1,0,4159,3,0,7,0
23,1,32294,1,3,0,1,11917,5,1,6,1
40,0,6449,2,1,0,1,2296,3,0,5,0
24,0,14634,0,1,0,2,3955,1,1,4,0
32,1,26934,2,0,1,0,8813,2,0,5,0
31,0,31679,1,2,0,1,11660,5,0,5,1
30,0,6211,1,0,0,0,2194,1,1,4,0
32,1,16719,0,3,0,0,5763,6,0,5,0
32,1,13794,0,0,0,0,5039,0,0,4,0
37,1,31443,2,0,0,0,8387,1,1,4,1
39,0,27153,2,2,1,1,8731,3,0,3,0
24,1,22080,2,2,1,0,9240,3,0,5,0
35,0,46308,1,0,0,0,15653,3,0,5,1
32,0,23732,2,0,1,1,10080,1,0,5,0
29,1,7447,1,1,0,0,2566,2,0,6,0
21,0,21065,1,1,0,1,8960,1,1,5,0
28,1,28724,0,3,2,2,9431,2,0,4,1
27,1,35574,1,2,0,0,14220,2,0,7,1
29,0,14353,3,0,0,0,3798,3,0,4,0
25,0,20890,2,3,0,0,5717,3,0,6,0
27,0,11871,0,2,0,1,4140,3,0,4,0
24,0,49225,3,3,0,1,17787,1,1,5,1
34,1,28005,0,0,1,0,11573,3,0,5,1
29,1,44643,2,3,0,2,15313,1,0,4,1
27,1,6981,3,2,0,0,2454,5,1,5,0
30,1,10980,0,0,0,2,3432,3,0,6,0
32,1,18951,0,2,1,0,5764,4,0,4,0
26,1,49973,1,1,1,0,18557,2,0,5,1
39,0,28794,1,3,0,1,8561,0,1,5,1
32,1,37252,1,3,0,1,11715,3,0,5,1
35,1,25991,2,1,0,0,7387,5,0,4,0
29,0,28243,3,2,2,2,7663,3,1,5,1
28,0,24215,1,1,0,2,8433,2,0,5,0
34,1,9693,0,0,2,0,3486,2,1,4,0
26,1,19928,1,3,0,1,6586,2,1,6,0
31,0,18262,0,3,0,0,6540,2,0,6,0
21,1,32195,1,3,1,0,14256,2,0,6,1
33,0,37954,1,1,0,1,16971,3,0,4,1
30,1,43740,0,1,1,1,13187,3,0,6,1
32,0,15586,0,1,2,2,4789,3,1,4,0
39,1,38495,0,0,0,1,14268,2,0,3,1
33,1,27822,0,2,1,1,9291,1,0,7,1
29,1,46800,2,0,1,2,19766,2,0,5,1
31,1,47370,1,3,0,0,20793,0,0,6,1
28,0,26396,3,3,1,0,10889,4,1,5,0
31,1,5342,1,1,0,0,2209,3,0,6,0
33,1,5790,1,0,0,2,2051,1,1,6,0
32,0,45317,0,1,0,0,18762,2,0,6,1
24,0,35098,0,0,0,1,9391,5,0,5,1
30,0,20978,0,2,0,1,6353,3,1,6,0
20,0,42209,2,3,0,0,16777,0,0,6,1
32,1,31201,2,3,0,0,14383,3,0,5,1
31,1,45737,3,1,0,2,14802,2,0,5,1
35,1,25646,1,0,0,1,8531,2,1,5,0
32,0,44408,1,0,0,0,17269,3,0,5,1
29,1,27145,2,3,2,1,9596,3,1,5,0
27,0,48010,1,3,0,0,18450,1,1,6,1
32,1,22637,0,2,0,2,8334,3,1,4,0
34,0,5491,1,2,0,1,2011,1,0,6,0
34,1,5851,0,0,0,0,2288,1,0,4,0
35,0,18412,0,0,1,0,6031,3,0,6,0
34,0,39321,1,3,0,2,12117,4,0,5,1
30,1,12797,2,3,1,1,4037,3,0,6,0
30,0,48223,1,2,0,2,12337,0,0,5,1
32,0,42786,1,0,1,0,14623,2,0,4,1
29,1,7577,1,0,0,1,2591,6,0,4,0
29,0,9426,1,1,0,2,3658,5,0,6,0
35,1,48434,1,3,0,0,18563,3,0,6,1
39,1,43931,1,3,2,0,15423,3,0,6,1
32,0,33965,1,0,0,0,12118,3,0,5,1
33,1,44847,2,3,1,0,16376,3,0,3,1
